#group,false,false,false,true,false,false,false
#datatype,string,long,dateTime:RFC3339,string,long,double,string
#default,_result,,,,,,
,result,table,_time,condition,serial_number,temperature,timestamp
,,0,2025-05-06T04:49:44.464261Z,AC room,284,17.39,00:23:40
,,0,2025-05-06T04:49:49.482064Z,AC room,285,17.43,00:23:45
,,0,2025-05-06T04:49:54.44653Z,AC room,286,17.51,00:23:50
,,0,2025-05-06T04:49:59.515686Z,AC room,287,17.55,00:23:55
,,0,2025-05-06T04:50:04.448237Z,AC room,288,17.61,00:24:00
,,0,2025-05-06T04:50:09.551825Z,AC room,289,17.63,00:24:05
,,0,2025-05-06T04:50:14.569794Z,AC room,290,17.67,00:24:10
,,0,2025-05-06T04:50:19.488257Z,AC room,291,17.75,00:24:15
,,0,2025-05-06T04:50:24.50354Z,AC room,292,17.75,00:24:20
,,0,2025-05-06T04:50:29.514978Z,AC room,293,17.81,00:24:25
,,0,2025-05-06T04:50:34.539132Z,AC room,294,17.83,00:24:30
,,0,2025-05-06T04:50:39.550197Z,AC room,295,17.87,00:24:35
,,0,2025-05-06T04:50:44.466692Z,AC room,296,17.91,00:24:40
,,0,2025-05-06T04:50:49.589162Z,AC room,297,17.95,00:24:45
,,0,2025-05-06T04:50:54.507521Z,AC room,298,18.01,00:24:50
,,0,2025-05-06T04:50:59.523453Z,AC room,299,18.03,00:24:55
,,0,2025-05-06T04:51:04.545813Z,AC room,300,18.07,00:25:00
,,0,2025-05-06T04:51:09.559448Z,AC room,301,18.09,00:25:05
,,0,2025-05-06T04:51:14.474984Z,AC room,302,18.13,00:25:10
,,0,2025-05-06T04:51:19.492712Z,AC room,303,18.19,00:25:15
,,0,2025-05-06T04:51:24.494676Z,AC room,304,18.19,00:25:20
,,0,2025-05-06T04:51:29.527455Z,AC room,305,18.27,00:25:25
,,0,2025-05-06T04:51:34.544278Z,AC room,306,18.25,00:25:30
,,0,2025-05-06T04:51:39.561294Z,AC room,307,18.31,00:25:35
,,0,2025-05-06T04:51:44.477638Z,AC room,308,18.33,00:25:40
,,0,2025-05-06T04:51:49.493984Z,AC room,309,18.33,00:25:45
,,0,2025-05-06T04:51:54.467669Z,AC room,310,18.35,00:25:50
,,0,2025-05-06T04:51:59.529012Z,AC room,311,18.37,00:25:55
,,0,2025-05-06T04:52:04.54713Z,AC room,312,18.41,00:26:00
,,0,2025-05-06T04:52:09.56952Z,AC room,313,18.43,00:26:05
,,0,2025-05-06T04:52:14.483493Z,AC room,314,18.45,00:26:10
,,0,2025-05-06T04:52:19.502772Z,AC room,315,18.47,00:26:15
,,0,2025-05-06T04:52:24.513555Z,AC room,316,18.51,00:26:20
,,0,2025-05-06T04:52:29.545662Z,AC room,317,18.51,00:26:25
,,0,2025-05-06T04:52:34.548812Z,AC room,318,18.53,00:26:30
,,0,2025-05-06T04:52:39.570016Z,AC room,319,18.55,00:26:35
,,0,2025-05-06T04:52:44.582372Z,AC room,320,18.57,00:26:40
,,0,2025-05-06T04:52:49.499406Z,AC room,321,18.57,00:26:45
,,0,2025-05-06T04:52:54.519555Z,AC room,322,18.63,00:26:50
,,0,2025-05-06T04:52:59.553961Z,AC room,323,18.63,00:26:55
,,0,2025-05-06T04:53:04.555353Z,AC room,324,18.65,00:27:00
,,0,2025-05-06T04:53:09.572581Z,AC room,325,18.69,00:27:05
,,0,2025-05-06T04:53:14.488164Z,AC room,326,18.67,00:27:10
,,0,2025-05-06T04:53:19.504596Z,AC room,327,18.71,00:27:15
,,0,2025-05-06T04:53:24.519335Z,AC room,328,18.71,00:27:20
,,0,2025-05-06T04:53:29.535768Z,AC room,329,18.73,00:27:25
