#group,false,false,false,true,false,false,false
#datatype,string,long,dateTime:RFC3339,string,long,double,string
#default,_result,,,,,,
,result,table,_time,condition,serial_number,temperature,timestamp
,,0,2025-05-06T13:15:37.047998Z,soldering object,351,73.05,00:29:16
,,0,2025-05-06T13:15:42.181823Z,soldering object,352,72.47,00:29:21
,,0,2025-05-06T13:15:47.203694Z,soldering object,353,72.21,00:29:26
,,0,2025-05-06T13:15:52.410887Z,soldering object,354,72.59,00:29:31
,,0,2025-05-06T13:15:57.119258Z,soldering object,355,72.77,00:29:36
,,0,2025-05-06T13:16:02.033228Z,soldering object,356,73.23,00:29:41
,,0,2025-05-06T13:16:07.051747Z,soldering object,357,72.93,00:29:46
,,0,2025-05-06T13:16:12.172639Z,soldering object,358,73.09,00:29:51
,,0,2025-05-06T13:16:17.05145Z,soldering object,359,73.31,00:29:56
,,0,2025-05-06T13:16:22.10262Z,soldering object,360,73.43,00:30:01
,,0,2025-05-06T13:16:27.224801Z,soldering object,361,73.61,00:30:06
,,0,2025-05-06T13:16:32.275062Z,soldering object,362,74.19,00:30:11
,,0,2025-05-06T13:16:37.108789Z,soldering object,363,74.95,00:30:16
,,0,2025-05-06T13:16:41.967891Z,soldering object,364,75.25,00:30:21
,,0,2025-05-06T13:16:47.088329Z,soldering object,365,75.25,00:30:26
,,0,2025-05-06T13:16:52.111782Z,soldering object,366,75.07,00:30:31
,,0,2025-05-06T13:16:57.294313Z,soldering object,367,,00:30:36

